number,value,learning_rate,max_depth,subsample,colsample_bytree,std_err
69,0.7383427674580507,0.6545254628546536,9,0.2076821784488857,0.7688602034002543,0.0020603886793233044
51,0.7371305070319284,0.582983382921666,5,0.12610058241989464,0.553758357744664,0.0023717336461234013
1,0.7328917006762558,0.650433810565155,7,0.12164736108388752,0.8231497817672789,0.007492484422462515
12,0.726338028255634,0.7463974003726617,9,0.15304823662154377,0.8514681790024042,0.0026184405716873816
34,0.7257812057967592,0.9484988047089428,7,0.24711273282300683,0.7992313182912767,0.0019225674420042332
65,0.723946071738708,0.8646840816899203,10,0.14994809543713927,0.7953375366516411,0.00548651212000935
81,0.722346575548028,0.820011312761344,5,0.13734617475420238,0.881008779257536,0.004301564576714615
13,0.7220029126476312,0.8279040382569656,5,0.10100709656253458,0.7982763428241015,0.006643215745559575
43,0.721226227112715,0.8652982537844218,7,0.12421882022172213,0.7689324817620218,0.003173248199433101
17,0.7134219796655867,0.9611151744937524,8,0.12321080437395722,0.8210880509577692,0.0033133218656079804
67,0.7128434168997523,0.9926361736422404,5,0.11282458971254528,0.8473479589447379,0.00217056278925595
