number,value,learning_rate,max_depth,subsample,colsample_bytree,std_err
30,0.8197718450157475,0.5603166831913404,6,0.5472034180304036,0.5892971521243453,0.0017505307458826214
11,0.8185284369735589,0.7667698773788288,6,0.5856406747596339,0.7027021386660636,0.001638530671187691
70,0.8181544349227277,0.17569344077259302,6,0.15629463782534003,0.6424721128307282,0.0038485080016112077
62,0.8175834981322786,0.5602923539001494,3,0.4304388215765357,0.8587884842418134,0.0027865758686209602
80,0.8153973485680802,0.7201138910045848,4,0.645321331359446,0.6879215560853481,4.369011974982135e-4
23,0.8144532337215264,0.8202093951753341,3,0.6716043632943183,0.5598024950362742,0.003397370791267115
25,0.8135665238409141,0.8853822345263325,8,0.6171768970787526,0.5418318011797965,0.0015336586868397316
75,0.8122040943382407,0.5349933428340592,5,0.45214237326290463,0.7774730977602303,0.0018410813548656302
18,0.8106539771478796,0.6570217609847896,10,0.42479502591304485,0.7337712877430022,0.0034469026000471734
24,0.8092820259283674,0.9429805946606211,9,0.5843612922821194,0.5386324700899422,0.00426431289371888
38,0.8080302863839449,0.934519475295674,6,0.6328297414584085,0.8252795487642288,0.0019972529332343758
68,0.8041669413315755,0.581075290797744,4,0.40720032569952314,0.7529774221591652,0.0022072562729554906
27,0.8020163150955834,0.36155032474081966,8,0.21672194430138916,0.8505473038181663,0.002816552444643435
94,0.8018785248663297,0.79924956594361,3,0.46747425529174513,0.6812786383554339,0.0047994065398159844
2,0.80103338094191745,0.4002835006848909,10,0.24416499559301885,0.789331981074065,0.0042603274128683545
64,0.7941500036621988,0.4301548662921414,4,0.20230461319442838,0.5576504465192557,0.003359490193684019
72,0.778959569325423,0.885592214318458,10,0.39630906155798584,0.5007094252854586,0.001758046983535486
100,0.7772333003735443,0.4341571763367392,4,0.1315391077892855,0.6489323595538735,0.0027651206608459112
79,0.7665974511096463,0.6759041676181369,5,0.23239368819631637,0.519281548075378,0.006743377951813472
97,0.7587741705119754,0.7479333748249337,4,0.20883891293779017,0.7050833849236369,0.0065238477441492936
46,0.7491977953563319,0.5758377839601598,6,0.11092901770025493,0.8275262886658311,0.0038643320029806572
31,0.7487159415513074,0.9644323566788807,5,0.3226586523931474,0.684825102891773,0.002795129850760416
91,0.7484156412510071,0.603895807042718,10,0.18716027855407447,0.7220098664052784,0.00401574308481773
49,0.7478362814033546,0.7999558686697855,8,0.2766693187179044,0.8288985176943242,0.005675040292160027
1,0.7466537574159525,0.650433810565155,7,0.12164736108388752,0.8231497817672789,0.0032556968026536573
69,0.7458426719402329,0.6545254628546536,9,0.2076821784488857,0.7688602034002543,0.004630210385209683
51,0.7397648868380575,0.582983382921666,5,0.12610058241989464,0.553758357744664,0.00630949372947866
12,0.7379011938768036,0.7463974003726617,9,0.15304823662154377,0.8514681790024042,0.004771018882407054
65,0.7311483739837399,0.8646840816899203,10,0.14994809543713927,0.7953375366516411,0.0027054542626028374
34,0.7300908225298469,0.9484988047089428,7,0.24711273282300683,0.7992313182912767,0.004858463019564216
43,0.7300265509411851,0.8652982537844218,7,0.12421882022172213,0.7689324817620218,0.005237941584535293
13,0.726099117410093,0.8279040382569656,5,0.10100709656253458,0.7982763428241015,0.0065114426836138635
81,0.7231960008789277,0.820011312761344,5,0.13734617475420238,0.881008779257536,0.006671882959642754
17,0.7209446641763715,0.9611151744937524,8,0.12321080437395722,0.8210880509577692,0.0037887129116549716
67,0.7198352926096828,0.9926361736422404,5,0.11282458971254528,0.8473479589447379,0.00825477890387323
