tree_depth,min_n,cost_complexity,mean,std_err
11,7,0.005098233312357656,0.15853663130201257,0.007170868108547168
4,17,1.2908284889798235e-4,0.1582350071041579,0.0018490098761287572
4,3,2.0138458988564067e-4,0.1582350071041579,0.0018490098761287572
11,16,0.004020265142518666,0.15263713561915468,0.0017405921822141463
17,19,0.0036924576528245146,0.15247283245116866,0.0016365316473973312
19,19,0.0038577012011259387,0.15247283245116866,0.0016365316473973312
13,20,0.0035073734157962254,0.14941637586459944,0.003819300526299173
20,6,0.0033869671137734844,0.14425787897949943,0.003843495912608701
15,5,0.0033279114445748737,0.1438667599575312,0.003654701058744414
11,4,0.0033544003957314667,0.1438667599575312,0.003654701058744414
12,19,0.0032898701522676077,0.1435441453151592,0.0038757581677109866
5,20,5.322371432044574e-4,0.14245676026980186,0.002576237431184779
5,2,1.5227471048300109e-4,0.13968256709916155,0.002438293401797226
5,8,1.2715469191682758e-4,0.13944481201305292,0.0025206926282617262
18,2,0.0031526284479851526,0.13648349063968648,0.001537540846809556
10,20,0.002927884023283572,0.13607799740815338,0.0018221026827394528
12,8,0.0028287468425051503,0.1354383694786641,0.0017894136214559968
7,7,0.002744233561147608,0.13530347830499476,0.001746508058720494
16,15,0.002785109314896668,0.13527597896856994,0.0018172145262211285
6,9,0.002663725094938877,0.1349894608646775,0.0017158477945013705
6,14,0.0025224032053766028,0.13455504356175932,0.0017980627366441947
10,10,0.0026458789989138023,0.13436915468327945,0.0013772283369564403
12,20,0.0026702644226572346,0.13436915468327945,0.0013772283369564403
18,13,0.0026940444577014133,0.13436915468327945,0.0013772283369564403
7,5,0.002515356036510754,0.13430059175293144,0.0017537209421171604
12,18,0.002473443448413651,0.13380721384295907,0.001547891184489821
10,2,0.0024885333787642897,0.13380721384295907,0.001547891184489821
20,15,0.002599552548878789,0.13380721384295907,0.001547891184489821
20,4,0.0020589470663920583,0.13350940520242946,0.0017281437200671412
9,7,0.002133383009650956,0.13350591167423922,0.0017254583338973011
19,5,0.0021439103009754583,0.13350591167423922,0.0017254583338973011
18,2,0.0022884166059780765,0.13350591167423922,0.0017254583338973011
12,17,0.0023484620270911136,0.13350591167423922,0.0017254583338973011
18,12,0.0023771167545481803,0.13350591167423922,0.0017254583338973011
16,4,0.0023989402928759358,0.13350591167423922,0.0017254583338973011
20,7,1.5482403932560508e-4,0.13211156455415554,0.0014178188673647733
6,19,7.62459659083838e-4,0.13069175761550111,0.0018717925033221077
6,11,3.375500806079333e-4,0.1286339133761144,0.0024685025074854972
14,4,1.6062343605791142e-4,0.12825565600262306,7.725616096641822e-4
6,2,2.1868375611959966e-4,0.1275510172217278,0.0017282985287197954
10,15,0.0017653011239967627,0.12732814378503285,0.001296890547017047
6,6,1.6273576053788883e-4,0.12701772721595078,0.001492841181474931
18,14,0.001723600108072116,0.12690470474807564,0.0014079655094526911
12,5,0.0015883489330541806,0.1264773232938311,0.0015473081463508703
15,18,0.0013776767089410586,0.12633297617374742,0.0015351124789290413
15,9,0.0011688576681741173,0.12597160093368934,0.0016410606874724168
10,7,0.0011775648272904754,0.12597160093368934,0.0016410606874724168
16,16,0.001229669631619039,0.12596742431339486,0.0016579396253815384
7,11,7.886998100035289e-4,0.12593448951551203,0.001767633018013697
17,13,0.0010235317988206182,0.1252086553624682,0.0017832485313916326
17,8,1.5604514557225304e-4,0.12515039736443548,0.0011095405345639905
13,17,0.0010126803361260508,0.12493718480178619,0.001842229721568178
20,13,9.080011613559363e-4,0.12413637641107311,0.0018537211134897612
19,10,9.179748711786594e-4,0.12413637641107311,0.0018537211134897612
16,14,9.189689409121072e-4,0.12413637641107311,0.0018537211134897612
10,16,9.004797584648696e-4,0.12411840133027308,0.0018566758966134741
9,4,7.916731704507239e-4,0.12308072587318687,0.0015790180804308614
12,5,1.5637917051078168e-4,0.12241757029993598,9.021875589004255e-4
7,4,4.7081012459169026e-4,0.12152386138304683,0.0019458452972994172
8,12,5.532441415761456e-4,0.12049577849079582,0.002294857751159652
8,4,5.609311700988408e-4,0.12049577849079582,0.002294857751159652
13,12,1.0335961658936626e-4,0.12010447405811357,0.0012466147137040178
14,10,6.336316641047575e-4,0.11933900104610676,0.0025327900418010926
12,7,6.414505320224914e-4,0.11932863756303964,0.002529203350845168
11,3,1.413064740183367e-4,0.11930825214295752,0.00119826319829807
13,20,6.256475350771036e-4,0.11922405616188111,0.002516804817928951
19,4,6.083122130080987e-4,0.11919235092978593,0.0025362497759927527
7,20,1.9760371720955558e-4,0.11896056802036004,0.0017311734866977536
13,16,5.86636976810182e-4,0.11883699665870376,0.0025936434037641025
18,16,1.3375694641755922e-4,0.11879372765312973,0.00207404795680499
17,8,1.721412777525418e-4,0.11871708471903446,5.413178818376419e-4
11,7,1.2803804329724255e-4,0.11857319624650647,0.001143123639573673
18,7,1.8319277459709086e-4,0.11854463323809078,5.365199690572762e-4
16,2,1.7512328797875885e-4,0.1184477024684997,5.588049215242758e-4
16,3,2.092238525287062e-4,0.11839655838680968,7.291775304399208e-4
7,8,1.236374737258647e-4,0.11794243875591362,0.0015533177756711287
7,19,1.0076435299388258e-4,0.11747330085718301,0.0015773961086024627
18,9,5.296344555524256e-4,0.11662145572782488,0.0027455783353125362
9,4,5.062193656513302e-4,0.11619698229425265,0.001617285437479812
8,16,4.374396630099018e-4,0.11606332068637094,0.0017699301270657699
14,17,4.988741676921019e-4,0.11499226154230487,0.0012901114188886207
12,18,5.044173583700123e-4,0.11495963901509829,0.0012977586890321777
12,10,4.8124758437687493e-4,0.11490203483379394,0.0013397297196143458
13,12,2.514218432857381e-4,0.1143200989117367,0.0010019501869705436
18,3,4.344942292432999e-4,0.11417680570518525,0.0015363130200603833
20,7,4.403749031658716e-4,0.11417680570518525,0.0015363130200603833
10,7,4.0723326190573544e-4,0.11373022936281167,0.0016714578557799392
18,15,2.7313407237667834e-4,0.11345586053991599,0.0013000229782725314
19,18,2.743262518576429e-4,0.11334286734741673,0.0014676978762613619
13,14,2.524095328239466e-4,0.11325924711539963,0.001263725736655123
11,3,2.8099485029526813e-4,0.11287084094493106,0.0012549000505184423
13,20,2.815530054326169e-4,0.11283122160288538,0.0014260897885998564
19,3,0.00036076829096386034,0.11264102924414883,0.0017899618408308156
